customer_id,archetype,age_band,geography,product_type,emi_amount,emi_day,income_median,salary_day
C001234,salaried_stable,35-45,Bengaluru,home,7937,5,51744,3
C001235,salaried_stable,55+,Mumbai,home,34247,5,132197,4
C001236,salaried_stable,45-55,Kolkata,home,38965,5,142870,1
C001237,salaried_stable,55+,Delhi,home,26195,5,59386,4
C001238,salaried_stable,55+,Delhi,home,39294,5,31985,5
C001239,salaried_stable,55+,Kolkata,home,7405,5,62036,5
C001240,sme_owner,35-45,Chennai,personal,27139,5,99903,3
C001241,salaried_stable,55+,Chennai,personal,20501,5,127019,2
C001242,salaried_stable,55+,Delhi,home,14707,5,70745,2
C001243,salaried_stable,55+,Delhi,credit_card,15912,5,62800,4
C001244,salaried_stable,35-45,Hyderabad,credit_card,24081,5,59863,3
C001245,salaried_stable,25-35,Bengaluru,home,27457,5,30344,1
C001246,salaried_stressed,45-55,Mumbai,credit_card,10740,5,31682,4
C001247,salaried_stable,55+,Kolkata,credit_card,26509,5,81349,1
C001248,sme_owner,55+,Bengaluru,home,37428,5,104106,5
C001249,pensioner,45-55,Hyderabad,personal,5363,5,31504,3
C001250,salaried_stable,25-35,Bengaluru,home,35742,5,54033,2
C001251,salaried_stable,35-45,Chennai,home,26269,5,139175,1
C001252,salaried_stable,45-55,Hyderabad,personal,16977,5,148808,1
C001253,salaried_stressed,45-55,Kolkata,credit_card,30719,5,107017,5
C001254,salaried_stable,35-45,Delhi,credit_card,26622,5,92600,3
C001255,sme_owner,35-45,Hyderabad,personal,31905,5,99961,5
C001256,gig_worker,25-35,Kolkata,home,7845,5,74458,5
C001257,gig_worker,35-45,Chennai,personal,7064,5,54190,1
C001258,salaried_stressed,45-55,Mumbai,personal,27470,5,75113,2
C001259,pensioner,25-35,Delhi,personal,15628,5,113993,5
C001260,salaried_stable,55+,Delhi,home,13339,5,109515,3
C001261,salaried_stable,25-35,Mumbai,personal,19744,5,111270,3
C001262,salaried_stable,45-55,Hyderabad,personal,30382,5,103046,3
C001263,pensioner,35-45,Kolkata,home,11292,5,37255,4
C001264,salaried_stressed,55+,Chennai,home,39061,5,105175,5
C001265,gig_worker,55+,Chennai,personal,19725,5,135701,5
C001266,salaried_stable,45-55,Hyderabad,home,10270,5,107867,4
C001267,pensioner,45-55,Bengaluru,personal,7489,5,99529,3
C001268,salaried_stable,45-55,Bengaluru,credit_card,35004,5,56874,2
C001269,salaried_stable,45-55,Chennai,home,8962,5,125096,1
C001270,pensioner,25-35,Delhi,credit_card,19663,5,84188,4
C001271,salaried_stable,35-45,Mumbai,personal,28404,5,61549,1
C001272,salaried_stable,25-35,Chennai,credit_card,22958,5,88781,4
C001273,salaried_stressed,35-45,Hyderabad,home,14190,5,44645,3
C001274,salaried_stable,45-55,Mumbai,personal,8777,5,141167,4
C001275,salaried_stable,25-35,Delhi,credit_card,29899,5,114293,5
C001276,salaried_stable,25-35,Delhi,personal,22160,5,69186,3
C001277,salaried_stable,55+,Hyderabad,personal,6683,5,125265,3
C001278,sme_owner,35-45,Chennai,credit_card,11341,5,36500,3
C001279,salaried_stressed,25-35,Chennai,personal,24694,5,76324,2
C001280,salaried_stable,45-55,Chennai,home,10893,5,108166,1
C001281,salaried_stable,45-55,Delhi,personal,18700,5,32843,1
C001282,salaried_stable,55+,Hyderabad,personal,9358,5,115047,4
C001283,salaried_stressed,55+,Mumbai,personal,32893,5,128190,5
C001284,pensioner,55+,Mumbai,personal,27064,5,101295,1
C001285,pensioner,45-55,Hyderabad,home,32438,5,54731,2
C001286,salaried_stable,35-45,Chennai,home,6835,5,119890,4
C001287,salaried_stable,55+,Delhi,personal,18144,5,70683,4
C001288,salaried_stable,35-45,Bengaluru,home,14366,5,118307,4
C001289,salaried_stressed,35-45,Mumbai,personal,26794,5,105387,4
C001290,salaried_stable,55+,Hyderabad,home,33752,5,41209,1
C001291,salaried_stressed,55+,Hyderabad,credit_card,12964,5,41994,2
C001292,salaried_stressed,35-45,Delhi,credit_card,31940,5,31819,3
C001293,salaried_stable,45-55,Bengaluru,credit_card,25314,5,38639,1
C001294,salaried_stable,55+,Delhi,personal,33842,5,65958,2
C001295,salaried_stable,55+,Bengaluru,personal,7844,5,33084,2
C001296,salaried_stable,25-35,Delhi,credit_card,39682,5,142616,5
C001297,salaried_stable,45-55,Delhi,personal,20211,5,139996,2
C001298,gig_worker,25-35,Bengaluru,credit_card,14802,5,50712,5
C001299,salaried_stable,55+,Kolkata,home,11395,5,67365,4
C001300,salaried_stable,25-35,Hyderabad,personal,39471,5,119063,4
C001301,salaried_stressed,55+,Delhi,credit_card,35918,5,109279,5
C001302,gig_worker,25-35,Kolkata,home,9591,5,99794,5
C001303,salaried_stable,35-45,Delhi,credit_card,20571,5,148708,2
C001304,sme_owner,25-35,Kolkata,home,30673,5,105575,3
C001305,pensioner,55+,Delhi,personal,25677,5,110334,3
C001306,salaried_stressed,35-45,Chennai,credit_card,11616,5,90250,5
C001307,salaried_stressed,45-55,Delhi,personal,17613,5,93011,1
C001308,salaried_stable,25-35,Hyderabad,home,17884,5,64924,3
C001309,pensioner,35-45,Delhi,home,15105,5,92510,2
C001310,salaried_stable,55+,Kolkata,credit_card,38624,5,140180,2
C001311,pensioner,55+,Mumbai,credit_card,12102,5,75230,4
C001312,salaried_stressed,25-35,Chennai,home,29731,5,45986,2
C001313,salaried_stable,35-45,Mumbai,credit_card,36915,5,101973,4
C001314,salaried_stable,35-45,Kolkata,personal,32818,5,124223,5
C001315,salaried_stressed,45-55,Bengaluru,personal,32981,5,145054,4
C001316,salaried_stressed,45-55,Hyderabad,credit_card,10558,5,95059,1
C001317,salaried_stable,25-35,Kolkata,home,9664,5,124565,1
C001318,gig_worker,55+,Chennai,home,32402,5,60056,3
C001319,sme_owner,25-35,Mumbai,personal,31135,5,80907,3
C001320,salaried_stable,35-45,Delhi,personal,30966,5,80285,4
C001321,salaried_stable,55+,Delhi,credit_card,19648,5,69893,3
C001322,salaried_stable,45-55,Kolkata,credit_card,23320,5,115939,1
C001323,gig_worker,35-45,Kolkata,credit_card,5538,5,136023,5
C001324,salaried_stable,55+,Bengaluru,home,15185,5,69189,5
C001325,sme_owner,35-45,Kolkata,home,23492,5,46294,4
C001326,salaried_stable,45-55,Delhi,personal,9400,5,129051,4
C001327,salaried_stressed,25-35,Hyderabad,personal,9551,5,131950,5
C001328,salaried_stable,25-35,Bengaluru,home,6582,5,142189,3
C001329,salaried_stable,35-45,Delhi,home,12347,5,60609,1
C001330,gig_worker,45-55,Delhi,personal,39750,5,116284,4
C001331,salaried_stable,55+,Bengaluru,home,29361,5,115875,3
C001332,salaried_stressed,35-45,Bengaluru,home,38188,5,124802,4
C001333,pensioner,55+,Delhi,credit_card,13999,5,126746,4
C001334,pensioner,45-55,Bengaluru,credit_card,25959,5,144301,3
C001335,sme_owner,25-35,Mumbai,home,36216,5,87239,2
C001336,salaried_stable,45-55,Kolkata,home,17321,5,39109,3
C001337,salaried_stressed,45-55,Bengaluru,credit_card,28000,5,53074,4
C001338,sme_owner,35-45,Mumbai,credit_card,29249,5,136394,4
C001339,salaried_stable,35-45,Chennai,personal,34129,5,131372,3
C001340,salaried_stable,35-45,Kolkata,credit_card,38931,5,31328,3
C001341,gig_worker,45-55,Bengaluru,personal,26531,5,74101,5
C001342,salaried_stable,45-55,Kolkata,home,25388,5,59421,2
C001343,salaried_stressed,35-45,Chennai,personal,35409,5,68481,1
C001344,pensioner,35-45,Hyderabad,credit_card,28958,5,106655,4
C001345,salaried_stressed,35-45,Delhi,personal,17658,5,91201,5
C001346,salaried_stable,35-45,Mumbai,credit_card,27054,5,87707,4
C001347,salaried_stable,35-45,Bengaluru,personal,24219,5,82210,3
C001348,salaried_stable,35-45,Kolkata,personal,13006,5,106993,2
C001349,salaried_stable,45-55,Hyderabad,home,23056,5,111966,3
C001350,gig_worker,25-35,Hyderabad,credit_card,26824,5,35216,1
C001351,sme_owner,45-55,Kolkata,personal,36632,5,46463,3
C001352,salaried_stable,25-35,Bengaluru,personal,25316,5,70940,2
C001353,salaried_stable,35-45,Delhi,personal,10772,5,82282,2
C001354,sme_owner,55+,Kolkata,home,39567,5,149546,3
C001355,salaried_stable,55+,Chennai,personal,25232,5,137004,5
C001356,salaried_stressed,45-55,Delhi,credit_card,15048,5,107852,2
C001357,salaried_stable,45-55,Delhi,personal,31405,5,34327,5
C001358,salaried_stressed,25-35,Kolkata,credit_card,18464,5,42082,3
C001359,salaried_stable,35-45,Mumbai,credit_card,17951,5,84880,5
C001360,salaried_stressed,45-55,Mumbai,credit_card,34380,5,100445,2
C001361,salaried_stable,55+,Hyderabad,credit_card,35365,5,109263,5
C001362,salaried_stressed,45-55,Mumbai,credit_card,23337,5,47032,4
C001363,salaried_stable,55+,Delhi,personal,18055,5,136525,4
C001364,salaried_stable,35-45,Kolkata,home,35214,5,89186,3
C001365,salaried_stressed,25-35,Bengaluru,credit_card,11065,5,101254,3
C001366,salaried_stable,25-35,Hyderabad,home,31151,5,34717,3
C001367,salaried_stable,45-55,Bengaluru,credit_card,25441,5,128938,5
C001368,salaried_stable,45-55,Mumbai,credit_card,34891,5,95166,4
C001369,salaried_stable,35-45,Delhi,credit_card,19719,5,56722,1
C001370,salaried_stable,55+,Hyderabad,personal,34120,5,68262,4
C001371,pensioner,45-55,Mumbai,home,5531,5,72337,5
C001372,salaried_stable,35-45,Chennai,personal,31539,5,33246,4
C001373,gig_worker,25-35,Bengaluru,personal,7444,5,143055,3
C001374,pensioner,45-55,Bengaluru,personal,27484,5,126358,2
C001375,salaried_stable,45-55,Kolkata,home,11834,5,136317,4
C001376,salaried_stressed,25-35,Chennai,home,38721,5,72436,4
C001377,sme_owner,35-45,Chennai,credit_card,31926,5,96954,2
C001378,salaried_stressed,35-45,Bengaluru,credit_card,8661,5,84991,3
C001379,salaried_stable,45-55,Bengaluru,credit_card,36221,5,87058,2
C001380,salaried_stable,25-35,Hyderabad,personal,13817,5,100671,1
C001381,salaried_stable,55+,Mumbai,home,24097,5,84128,1
C001382,salaried_stressed,35-45,Delhi,credit_card,7984,5,122789,1
C001383,pensioner,35-45,Chennai,personal,8694,5,37054,3
C001384,pensioner,25-35,Chennai,home,13446,5,53117,3
C001385,salaried_stable,55+,Mumbai,credit_card,23704,5,137085,3
C001386,gig_worker,25-35,Hyderabad,credit_card,24001,5,135881,5
C001387,salaried_stable,55+,Chennai,credit_card,34946,5,128177,2
C001388,pensioner,35-45,Delhi,home,10779,5,74250,2
C001389,salaried_stable,55+,Hyderabad,home,31231,5,84750,2
C001390,pensioner,25-35,Kolkata,home,5205,5,33032,2
C001391,sme_owner,25-35,Bengaluru,credit_card,15188,5,63532,3
C001392,salaried_stable,55+,Delhi,home,11125,5,117172,2
C001393,salaried_stable,55+,Delhi,home,9336,5,71150,2
C001394,sme_owner,45-55,Chennai,personal,25458,5,87631,4
C001395,salaried_stable,25-35,Mumbai,home,36523,5,44779,5
C001396,salaried_stressed,55+,Bengaluru,personal,28344,5,89565,2
C001397,pensioner,35-45,Mumbai,home,34893,5,116614,1
C001398,salaried_stressed,55+,Mumbai,credit_card,25700,5,98655,2
C001399,salaried_stable,55+,Bengaluru,credit_card,6880,5,96800,3
C001400,salaried_stable,55+,Hyderabad,home,17109,5,139750,5
C001401,salaried_stable,45-55,Kolkata,credit_card,33828,5,58092,1
C001402,pensioner,45-55,Mumbai,credit_card,6547,5,65933,1
C001403,salaried_stable,45-55,Delhi,home,8402,5,104760,3
C001404,salaried_stable,25-35,Bengaluru,credit_card,34183,5,87622,5
C001405,salaried_stable,35-45,Chennai,home,7214,5,147507,3
C001406,pensioner,45-55,Kolkata,credit_card,38580,5,37161,5
C001407,salaried_stable,55+,Hyderabad,home,31551,5,44687,4
C001408,sme_owner,45-55,Chennai,personal,28279,5,71039,1
C001409,gig_worker,45-55,Mumbai,personal,23770,5,85018,3
C001410,sme_owner,25-35,Mumbai,credit_card,8126,5,136854,4
C001411,pensioner,35-45,Mumbai,personal,19509,5,89299,3
C001412,sme_owner,45-55,Chennai,credit_card,33271,5,82458,1
C001413,pensioner,55+,Delhi,personal,36635,5,50015,1
C001414,salaried_stable,35-45,Delhi,home,20644,5,82109,4
C001415,gig_worker,25-35,Hyderabad,home,34375,5,93789,3
C001416,salaried_stressed,35-45,Hyderabad,home,32180,5,100054,3
C001417,salaried_stressed,25-35,Bengaluru,personal,7016,5,102717,2
C001418,sme_owner,45-55,Kolkata,personal,26706,5,81556,2
C001419,pensioner,45-55,Hyderabad,home,26563,5,48881,4
C001420,gig_worker,55+,Hyderabad,home,24000,5,48327,1
C001421,salaried_stable,55+,Kolkata,credit_card,32029,5,48566,3
C001422,salaried_stable,25-35,Delhi,home,36132,5,104230,2
C001423,salaried_stable,25-35,Hyderabad,personal,24267,5,132761,4
C001424,salaried_stable,35-45,Kolkata,personal,16213,5,135973,4
C001425,salaried_stable,25-35,Kolkata,home,39405,5,67366,3
C001426,salaried_stable,55+,Chennai,home,38726,5,39555,2
C001427,salaried_stable,25-35,Hyderabad,credit_card,29011,5,105640,2
C001428,gig_worker,25-35,Kolkata,home,27422,5,34605,2
C001429,salaried_stable,55+,Kolkata,home,8645,5,105212,2
C001430,pensioner,55+,Kolkata,personal,19056,5,75972,4
C001431,salaried_stressed,25-35,Hyderabad,personal,11940,5,130700,1
C001432,salaried_stable,35-45,Bengaluru,credit_card,23021,5,105044,1
C001433,salaried_stable,45-55,Hyderabad,home,33918,5,118787,3
C001434,salaried_stable,45-55,Bengaluru,home,12858,5,78686,2
C001435,pensioner,55+,Hyderabad,home,39886,5,130869,5
C001436,salaried_stable,35-45,Hyderabad,personal,9533,5,93015,4
C001437,salaried_stressed,25-35,Kolkata,home,8441,5,105025,4
C001438,pensioner,35-45,Chennai,home,39106,5,73275,3
C001439,pensioner,45-55,Bengaluru,personal,8511,5,83934,3
C001440,salaried_stable,45-55,Mumbai,home,30731,5,130817,3
C001441,salaried_stable,45-55,Chennai,home,31718,5,77227,1
C001442,salaried_stable,55+,Chennai,personal,16553,5,32565,3
C001443,salaried_stable,55+,Chennai,home,7252,5,75483,5
C001444,salaried_stable,35-45,Hyderabad,credit_card,15796,5,77035,2
C001445,salaried_stressed,35-45,Kolkata,personal,7399,5,80207,1
C001446,pensioner,45-55,Mumbai,credit_card,28528,5,38479,3
C001447,salaried_stressed,35-45,Bengaluru,home,36108,5,45517,2
C001448,salaried_stressed,35-45,Hyderabad,credit_card,39897,5,68884,4
C001449,salaried_stable,25-35,Hyderabad,personal,33015,5,80875,5
C001450,gig_worker,35-45,Hyderabad,credit_card,32112,5,33481,5
C001451,salaried_stressed,45-55,Hyderabad,home,35854,5,76733,2
C001452,sme_owner,55+,Kolkata,credit_card,31945,5,68415,5
C001453,pensioner,55+,Kolkata,credit_card,27767,5,34148,1
C001454,salaried_stable,35-45,Chennai,personal,39868,5,60048,2
C001455,salaried_stable,25-35,Delhi,personal,16288,5,63015,2
C001456,salaried_stable,25-35,Chennai,personal,19446,5,47223,5
C001457,salaried_stable,35-45,Hyderabad,home,36720,5,120228,4
C001458,pensioner,45-55,Mumbai,credit_card,15885,5,38684,2
C001459,salaried_stable,55+,Hyderabad,home,15455,5,99353,1
C001460,gig_worker,55+,Chennai,personal,10322,5,109840,4
C001461,salaried_stressed,25-35,Kolkata,personal,14642,5,126740,4
C001462,salaried_stable,45-55,Delhi,home,25777,5,95469,5
C001463,salaried_stable,35-45,Kolkata,credit_card,36024,5,95122,3
C001464,salaried_stressed,25-35,Bengaluru,personal,9769,5,121296,1
C001465,salaried_stressed,45-55,Chennai,home,28828,5,132490,2
C001466,salaried_stable,25-35,Chennai,home,31821,5,55313,4
C001467,salaried_stable,35-45,Chennai,personal,36348,5,125528,2
C001468,gig_worker,45-55,Kolkata,credit_card,31251,5,85484,1
C001469,salaried_stable,35-45,Delhi,credit_card,10456,5,41794,5
C001470,pensioner,45-55,Hyderabad,home,22111,5,103491,3
C001471,salaried_stable,35-45,Kolkata,credit_card,38330,5,147240,2
C001472,salaried_stable,55+,Delhi,credit_card,36794,5,46884,3
C001473,salaried_stable,25-35,Delhi,credit_card,26445,5,31769,4
C001474,salaried_stressed,25-35,Bengaluru,personal,38711,5,139982,1
C001475,salaried_stressed,45-55,Hyderabad,personal,28381,5,101620,3
C001476,salaried_stable,35-45,Kolkata,home,7271,5,56291,2
C001477,pensioner,45-55,Hyderabad,personal,36992,5,125101,1
C001478,salaried_stable,25-35,Hyderabad,personal,10885,5,77241,1
C001479,salaried_stable,45-55,Bengaluru,home,18326,5,69827,3
C001480,salaried_stable,55+,Chennai,home,13333,5,64776,3
C001481,salaried_stable,25-35,Delhi,personal,30185,5,101828,3
C001482,salaried_stressed,35-45,Bengaluru,personal,6049,5,46145,4
C001483,salaried_stable,55+,Delhi,personal,27411,5,73454,3
C001484,salaried_stressed,45-55,Mumbai,home,35253,5,66609,3
C001485,salaried_stable,25-35,Kolkata,credit_card,32571,5,37273,5
C001486,pensioner,25-35,Hyderabad,home,15744,5,121578,4
C001487,salaried_stable,55+,Chennai,personal,36392,5,31015,5
C001488,sme_owner,55+,Mumbai,home,17671,5,145166,2
C001489,salaried_stable,35-45,Mumbai,personal,28802,5,41383,4
C001490,salaried_stable,35-45,Mumbai,personal,22733,5,72988,4
C001491,sme_owner,55+,Hyderabad,personal,7367,5,41809,3
C001492,salaried_stressed,25-35,Delhi,home,5102,5,74025,1
C001493,gig_worker,25-35,Delhi,home,11409,5,103306,3
C001494,salaried_stable,55+,Kolkata,home,37712,5,40497,5
C001495,salaried_stressed,25-35,Kolkata,home,38389,5,93103,4
C001496,sme_owner,55+,Hyderabad,home,19353,5,122625,1
C001497,salaried_stressed,35-45,Delhi,credit_card,38902,5,84655,2
C001498,salaried_stable,55+,Chennai,credit_card,6730,5,43493,3
C001499,salaried_stressed,25-35,Delhi,personal,38859,5,113030,5
C001500,salaried_stressed,55+,Kolkata,credit_card,13082,5,52377,3
C001501,pensioner,25-35,Mumbai,personal,6287,5,32019,5
C001502,salaried_stable,25-35,Hyderabad,personal,31525,5,82414,4
C001503,salaried_stable,45-55,Chennai,home,18385,5,62518,2
C001504,gig_worker,45-55,Hyderabad,personal,15231,5,33417,1
C001505,salaried_stressed,55+,Bengaluru,home,31588,5,123287,5
C001506,gig_worker,25-35,Mumbai,personal,16657,5,101967,3
C001507,salaried_stable,25-35,Hyderabad,home,31351,5,139197,5
C001508,salaried_stable,45-55,Chennai,credit_card,11833,5,87644,5
C001509,gig_worker,55+,Bengaluru,credit_card,8006,5,82600,3
C001510,salaried_stable,35-45,Bengaluru,personal,16372,5,131115,1
C001511,salaried_stable,55+,Bengaluru,home,26332,5,39778,5
C001512,salaried_stressed,55+,Bengaluru,home,12874,5,73400,3
C001513,gig_worker,55+,Delhi,home,10000,5,125847,1
C001514,sme_owner,45-55,Delhi,home,31220,5,65104,3
C001515,salaried_stable,45-55,Delhi,credit_card,22262,5,136220,1
C001516,salaried_stable,45-55,Mumbai,home,20100,5,64083,2
C001517,pensioner,45-55,Kolkata,personal,13388,5,79639,2
C001518,salaried_stable,45-55,Delhi,credit_card,5619,5,137683,3
C001519,salaried_stable,45-55,Mumbai,credit_card,6860,5,59202,3
C001520,salaried_stable,35-45,Mumbai,personal,28852,5,146173,5
C001521,salaried_stressed,45-55,Kolkata,home,7800,5,35276,2
C001522,sme_owner,55+,Bengaluru,credit_card,13642,5,61895,4
C001523,gig_worker,55+,Delhi,home,36881,5,100929,5
C001524,gig_worker,45-55,Bengaluru,home,17039,5,101293,4
C001525,salaried_stable,25-35,Mumbai,credit_card,31062,5,139184,2
C001526,salaried_stable,45-55,Delhi,credit_card,17016,5,145177,4
C001527,salaried_stable,35-45,Delhi,home,37613,5,111346,2
C001528,salaried_stable,25-35,Hyderabad,personal,33765,5,109168,3
C001529,salaried_stable,25-35,Mumbai,home,21449,5,68069,4
C001530,salaried_stable,45-55,Bengaluru,credit_card,28954,5,126678,2
C001531,salaried_stable,55+,Hyderabad,personal,19465,5,107146,1
C001532,salaried_stressed,45-55,Kolkata,home,38054,5,32888,5
C001533,gig_worker,35-45,Chennai,home,17544,5,129848,4
C001534,salaried_stable,25-35,Delhi,personal,34276,5,73159,1
C001535,salaried_stable,45-55,Bengaluru,home,26570,5,87099,2
C001536,gig_worker,25-35,Delhi,credit_card,27529,5,88331,2
C001537,gig_worker,55+,Chennai,personal,17304,5,128369,5
C001538,gig_worker,55+,Delhi,home,34150,5,62151,5
C001539,salaried_stable,55+,Chennai,credit_card,31119,5,77029,4
C001540,sme_owner,35-45,Chennai,personal,33535,5,34694,3
C001541,salaried_stable,25-35,Kolkata,home,33046,5,71820,1
C001542,salaried_stable,35-45,Bengaluru,personal,10516,5,40604,2
C001543,salaried_stable,55+,Kolkata,home,35654,5,99958,1
C001544,salaried_stable,25-35,Bengaluru,home,34464,5,137183,4
C001545,salaried_stable,55+,Hyderabad,personal,13498,5,85762,1
C001546,salaried_stable,25-35,Chennai,personal,39357,5,139452,4
C001547,gig_worker,25-35,Hyderabad,home,23445,5,147253,5
C001548,salaried_stable,25-35,Bengaluru,credit_card,16266,5,36456,2
C001549,salaried_stable,55+,Hyderabad,personal,12820,5,91966,4
C001550,salaried_stable,45-55,Bengaluru,credit_card,17765,5,93393,5
C001551,salaried_stable,35-45,Bengaluru,personal,6314,5,76220,3
C001552,salaried_stable,45-55,Bengaluru,home,29174,5,129656,3
C001553,salaried_stable,45-55,Hyderabad,home,29773,5,77392,2
C001554,salaried_stable,45-55,Chennai,home,28372,5,36622,3
C001555,gig_worker,45-55,Mumbai,personal,24214,5,95752,5
C001556,pensioner,25-35,Hyderabad,credit_card,17696,5,54229,4
C001557,salaried_stable,35-45,Hyderabad,personal,30337,5,72589,2
C001558,salaried_stressed,45-55,Mumbai,credit_card,35498,5,90226,3
C001559,sme_owner,25-35,Kolkata,home,8066,5,116748,4
C001560,pensioner,35-45,Chennai,home,18400,5,63379,1
C001561,salaried_stressed,25-35,Mumbai,personal,39843,5,75679,4
C001562,sme_owner,55+,Bengaluru,home,35168,5,38148,2
C001563,pensioner,25-35,Kolkata,credit_card,39802,5,76097,2
C001564,gig_worker,25-35,Delhi,credit_card,11415,5,99627,3
C001565,salaried_stable,45-55,Kolkata,credit_card,21274,5,104036,3
C001566,salaried_stable,25-35,Bengaluru,personal,9562,5,65188,5
C001567,salaried_stable,35-45,Delhi,home,35312,5,37301,2
C001568,salaried_stable,35-45,Bengaluru,home,23158,5,99277,2
C001569,salaried_stable,25-35,Chennai,credit_card,13524,5,108642,2
C001570,salaried_stable,55+,Hyderabad,credit_card,8161,5,40220,5
C001571,salaried_stressed,45-55,Kolkata,credit_card,30814,5,90596,5
C001572,salaried_stressed,25-35,Delhi,personal,33414,5,41410,3
C001573,sme_owner,45-55,Kolkata,personal,35772,5,84363,4
C001574,salaried_stable,45-55,Chennai,credit_card,38998,5,106901,5
C001575,salaried_stable,45-55,Mumbai,credit_card,33513,5,116310,5
C001576,gig_worker,45-55,Kolkata,home,32521,5,115654,4
C001577,sme_owner,55+,Bengaluru,personal,33412,5,120990,3
C001578,pensioner,35-45,Chennai,personal,39954,5,58948,5
C001579,sme_owner,35-45,Hyderabad,credit_card,21205,5,131551,2
C001580,sme_owner,45-55,Mumbai,home,31550,5,71960,2
C001581,salaried_stable,55+,Delhi,home,33699,5,74976,4
C001582,salaried_stable,45-55,Hyderabad,credit_card,9069,5,124510,1
C001583,salaried_stable,25-35,Delhi,personal,29174,5,69244,3
C001584,salaried_stressed,35-45,Mumbai,credit_card,16859,5,38984,5
C001585,pensioner,45-55,Mumbai,personal,9635,5,115721,1
C001586,salaried_stable,25-35,Hyderabad,credit_card,10962,5,109452,5
C001587,salaried_stressed,55+,Mumbai,credit_card,8996,5,99816,3
C001588,salaried_stable,55+,Mumbai,home,36421,5,47193,5
C001589,salaried_stable,55+,Chennai,personal,32017,5,105816,4
C001590,salaried_stable,25-35,Mumbai,personal,8575,5,53809,1
C001591,salaried_stable,45-55,Chennai,personal,26891,5,96662,4
C001592,pensioner,45-55,Chennai,credit_card,28115,5,90950,1
C001593,salaried_stable,45-55,Chennai,personal,23178,5,122723,2
C001594,sme_owner,55+,Bengaluru,home,26213,5,147189,5
C001595,salaried_stressed,35-45,Hyderabad,home,36754,5,52804,5
C001596,salaried_stable,45-55,Chennai,credit_card,23159,5,43765,1
C001597,salaried_stable,45-55,Bengaluru,credit_card,28085,5,96685,2
C001598,gig_worker,55+,Mumbai,home,24988,5,144238,1
C001599,salaried_stable,55+,Delhi,credit_card,18865,5,48972,2
C001600,pensioner,35-45,Mumbai,home,36179,5,88486,5
C001601,salaried_stable,55+,Mumbai,home,19487,5,78870,1
C001602,salaried_stressed,25-35,Delhi,personal,32998,5,68164,4
C001603,gig_worker,35-45,Delhi,personal,26183,5,109679,5
C001604,salaried_stable,45-55,Mumbai,home,28973,5,65458,5
C001605,salaried_stable,25-35,Delhi,personal,31609,5,89168,2
C001606,pensioner,35-45,Chennai,personal,30757,5,131448,4
C001607,salaried_stable,45-55,Delhi,home,24752,5,75550,3
C001608,salaried_stable,45-55,Delhi,home,26541,5,32532,1
C001609,salaried_stable,25-35,Mumbai,credit_card,22806,5,136196,2
C001610,salaried_stable,35-45,Mumbai,credit_card,16869,5,62940,4
C001611,gig_worker,25-35,Mumbai,credit_card,30441,5,122739,4
C001612,gig_worker,45-55,Bengaluru,personal,35760,5,121533,3
C001613,salaried_stable,35-45,Chennai,home,29684,5,93154,4
C001614,sme_owner,45-55,Hyderabad,credit_card,32025,5,40538,4
C001615,salaried_stable,45-55,Chennai,home,34062,5,144006,2
C001616,salaried_stable,55+,Chennai,home,17857,5,111704,2
C001617,salaried_stressed,25-35,Kolkata,home,7189,5,80923,5
C001618,pensioner,55+,Delhi,home,16815,5,132466,5
C001619,salaried_stable,25-35,Hyderabad,home,31423,5,124568,1
C001620,salaried_stable,25-35,Kolkata,personal,33550,5,121236,4
C001621,salaried_stressed,25-35,Chennai,home,22981,5,50152,1
C001622,gig_worker,25-35,Kolkata,personal,32250,5,105941,5
C001623,salaried_stable,55+,Mumbai,credit_card,7614,5,64295,3
C001624,salaried_stable,25-35,Kolkata,credit_card,27544,5,39418,4
C001625,gig_worker,45-55,Chennai,home,28765,5,70570,4
C001626,salaried_stable,35-45,Delhi,home,22774,5,42483,4
C001627,salaried_stable,25-35,Mumbai,credit_card,30078,5,42698,2
C001628,salaried_stable,35-45,Hyderabad,home,22201,5,117244,5
C001629,salaried_stable,25-35,Bengaluru,home,23326,5,90216,3
C001630,salaried_stable,35-45,Delhi,personal,26138,5,77744,3
C001631,sme_owner,45-55,Bengaluru,personal,32782,5,53071,2
C001632,salaried_stressed,45-55,Kolkata,personal,13704,5,122514,1
C001633,salaried_stressed,35-45,Bengaluru,personal,15508,5,106102,3
C001634,pensioner,55+,Mumbai,credit_card,19659,5,100270,2
C001635,salaried_stable,45-55,Delhi,home,12066,5,52811,4
C001636,salaried_stable,35-45,Mumbai,credit_card,16697,5,44825,2
C001637,pensioner,35-45,Hyderabad,home,17275,5,44820,5
C001638,salaried_stable,25-35,Hyderabad,credit_card,15998,5,33004,4
C001639,gig_worker,55+,Kolkata,home,19351,5,146290,3
C001640,gig_worker,55+,Chennai,home,22667,5,74128,4
C001641,salaried_stable,35-45,Hyderabad,credit_card,29357,5,108988,4
C001642,salaried_stable,45-55,Bengaluru,home,15602,5,147869,4
C001643,salaried_stable,45-55,Chennai,personal,34593,5,142374,3
C001644,salaried_stable,45-55,Mumbai,home,21779,5,68469,5
C001645,salaried_stable,25-35,Chennai,home,30232,5,88786,2
C001646,salaried_stable,55+,Chennai,home,9018,5,85564,3
C001647,gig_worker,55+,Mumbai,credit_card,11089,5,34008,2
